time,x,y,yaw,vx,vy,yaw_rate,lat_accel_g
5.12,274.891,67.8738,1.01131,76.9677,-3.49219,0.469402,3.68285
5.13,275.327,68.5089,1.016,77.0096,-3.49681,0.46935,3.68445
5.14,275.761,69.1464,1.02069,77.0514,-3.50141,0.469298,3.68604
5.15,276.192,69.7862,1.02539,77.093,-3.506,0.469247,3.68763
5.16,276.621,70.4284,1.03008,77.1346,-3.51057,0.469195,3.68921
5.17,277.046,71.0729,1.03477,77.176,-3.51514,0.469144,3.69079
5.18,277.469,71.7198,1.03946,77.2174,-3.51969,0.469092,3.69236
5.19,277.889,72.3689,1.04415,77.2586,-3.52424,0.469041,3.69393
5.2,278.306,73.0204,1.04884,77.2997,-3.52877,0.468989,3.69549
5.21,278.721,73.6741,1.05353,77.3407,-3.53329,0.468938,3.69704
5.22,279.132,74.3301,1.05822,77.3815,-3.5378,0.468887,3.69859
5.23,279.541,74.9884,1.06291,77.4223,-3.5423,0.468835,3.70013
5.24,279.947,75.6489,1.0676,77.4629,-3.54679,0.468784,3.70167
5.25,280.35,76.3116,1.07228,77.5035,-3.55126,0.468733,3.7032
5.26,280.75,76.9765,1.07697,77.5439,-3.55572,0.468681,3.70473
5.27,281.148,77.6437,1.08166,77.5843,-3.56018,0.46863,3.70625
5.28,281.542,78.313,1.08634,77.6245,-3.56462,0.468579,3.70777
5.29,281.933,78.9845,1.09103,77.6646,-3.56905,0.468528,3.70928
5.3,282.322,79.6582,1.09572,77.7046,-3.57347,0.468477,3.71078
5.31,282.708,80.334,1.1004,77.7445,-3.57788,0.468426,3.71228
5.32,283.09,81.012,1.10508,77.7842,-3.58227,0.468375,3.71378
5.33,283.47,81.6921,1.10977,77.8239,-3.58666,0.468324,3.71527
5.34,283.847,82.3743,1.11445,77.8635,-3.59103,0.468273,3.71675
5.35,284.22,83.0585,1.11913,77.9029,-3.5954,0.468222,3.71823
5.36,284.591,83.7449,1.12381,77.9423,-3.59975,0.468171,3.7197
5.37,284.959,84.4333,1.1285,77.9815,-3.60409,0.46812,3.72117
5.38,285.323,85.1238,1.13318,78.0206,-3.60842,0.468069,3.72264
5.39,285.685,85.8163,1.13786,78.0596,-3.61274,0.468019,3.72409
5.4,286.044,86.5108,1.14254,78.0986,-3.61705,0.467968,3.72555
5.41,286.399,87.2074,1.14722,78.1374,-3.62135,0.467917,3.72699
5.42,286.752,87.9059,1.1519,78.1761,-3.62563,0.467867,3.72844
5.43,287.101,88.6064,1.15657,78.2147,-3.62991,0.467816,3.72987
5.44,287.447,89.3089,1.16125,78.2532,-3.63417,0.467765,3.73131
5.45,287.791,90.0133,1.16593,78.2916,-3.63843,0.467715,3.73273
5.46,288.131,90.7196,1.17061,78.3298,-3.64267,0.467664,3.73416
5.47,288.468,91.4279,1.17528,78.368,-3.6469,0.467614,3.73557
5.48,288.802,92.1381,1.17996,78.4061,-3.65112,0.467564,3.73699
5.49,289.132,92.8501,1.18463,78.444,-3.65533,0.467513,3.73839
5.5,289.46,93.5641,1.18931,78.4819,-3.65953,0.467463,3.7398
5.51,289.784,94.2799,1.19398,78.5197,-3.66372,0.467413,3.74119
5.52,290.106,94.9975,1.19866,78.5573,-3.6679,0.467363,3.74259
5.53,290.424,95.717,1.20333,78.5949,-3.67206,0.467313,3.74397
5.54,290.739,96.4383,1.208,78.6323,-3.67622,0.467263,3.74536
5.55,291.05,97.1613,1.21268,78.6697,-3.68037,0.467213,3.74673
5.56,291.359,97.8862,1.21735,78.7069,-3.6845,0.467163,3.74811
5.57,291.664,98.6128,1.22202,78.7441,-3.68862,0.467113,3.74948
5.58,291.966,99.3412,1.22669,78.7811,-3.69274,0.467063,3.75084
5.59,292.265,100.071,1.23136,78.818,-3.69684,0.467013,3.7522
5.6,292.56,100.803,1.23603,78.8549,-3.70093,0.466963,3.75355
5.61,292.852,101.537,1.2407,78.8916,-3.70502,0.466914,3.7549
5.62,293.141,102.272,1.24537,78.9282,-3.70909,0.466864,3.75625
5.63,293.427,103.009,1.25004,78.9648,-3.71315,0.466815,3.75758
5.64,293.709,103.747,1.2547,79.0012,-3.7172,0.466765,3.75892
5.65,293.988,104.488,1.25937,79.0375,-3.72124,0.466716,3.76025
5.66,294.264,105.23,1.26404,79.0738,-3.72527,0.466666,3.76158
5.67,294.537,105.973,1.2687,79.1099,-3.72929,0.466617,3.7629
5.68,294.806,106.718,1.27337,79.1459,-3.73329,0.466568,3.76421
5.69,295.072,107.465,1.27804,79.1819,-3.73729,0.466518,3.76552
5.7,295.334,108.213,1.2827,79.2177,-3.74128,0.466469,3.76683
5.71,295.593,108.963,1.28737,79.2534,-3.74526,0.46642,3.76813
5.72,295.849,109.714,1.29203,79.2891,-3.74922,0.466371,3.76943
5.73,296.101,110.467,1.29669,79.3246,-3.75318,0.466322,3.77073
5.74,296.35,111.221,1.30136,79.36,-3.75713,0.466273,3.77201
5.75,296.596,111.977,1.30602,79.3954,-3.76106,0.466224,3.7733
5.76,296.838,112.734,1.31068,79.4306,-3.76499,0.466176,3.77458
5.77,297.077,113.493,1.31534,79.4658,-3.7689,0.466127,3.77585
5.78,297.312,114.253,1.32,79.5008,-3.77281,0.466078,3.77712
5.79,297.544,115.014,1.32466,79.5358,-3.7767,0.46603,3.77839
5.8,297.773,115.777,1.32932,79.5706,-3.78059,0.465981,3.77965
5.81,297.998,116.542,1.33398,79.6054,-3.78446,0.465933,3.78091
5.82,298.22,117.307,1.33864,79.64,-3.78833,0.465884,3.78216
5.83,298.438,118.074,1.3433,79.6746,-3.79218,0.465836,3.78341
5.84,298.652,118.843,1.34796,79.7091,-3.79602,0.465788,3.78466
5.85,298.864,119.613,1.35262,79.7434,-3.79986,0.465739,3.7859
5.86,299.072,120.384,1.35727,79.7777,-3.80368,0.465691,3.78713
5.87,299.276,121.156,1.36193,79.8119,-3.8075,0.465643,3.78837
5.88,299.477,121.929,1.36659,79.846,-3.8113,0.465595,3.78959
5.89,299.674,122.704,1.37124,79.88,-3.81509,0.465547,3.79082
5.9,299.868,123.48,1.3759,79.9139,-3.81888,0.465499,3.79203
5.91,300.058,124.258,1.38055,79.9477,-3.82265,0.465451,3.79325
5.92,300.245,125.036,1.38521,79.9814,-3.82642,0.465404,3.79446
5.93,300.428,125.816,1.38986,80.015,-3.83017,0.465356,3.79567
5.94,300.608,126.597,1.39451,80.0486,-3.83391,0.465308,3.79687
5.95,300.784,127.379,1.39917,80.082,-3.83765,0.465261,3.79806
5.96,300.957,128.162,1.40382,80.1153,-3.84137,0.465213,3.79926
5.97,301.126,128.946,1.40847,80.1486,-3.84509,0.465166,3.80045
5.98,301.291,129.731,1.41312,80.1817,-3.84879,0.465119,3.80163
5.99,301.453,130.518,1.41777,80.2148,-3.85249,0.465071,3.80281
6,301.612,131.305,1.42242,80.2478,-3.85617,0.465024,3.80399
6.01,301.766,132.094,1.42707,80.2806,-3.85985,0.464977,3.80516
6.02,301.918,132.883,1.43172,80.3134,-3.86351,0.46493,3.80633
6.03,302.065,133.674,1.43637,80.3461,-3.86717,0.464883,3.8075
6.04,302.209,134.465,1.44102,80.3787,-3.87082,0.464836,3.80866
6.05,302.35,135.258,1.44567,80.4112,-3.87445,0.464789,3.80982
6.06,302.486,136.052,1.45032,80.4437,-3.87808,0.464743,3.81097
6.07,302.62,136.846,1.45496,80.476,-3.8817,0.464696,3.81212
6.08,302.749,137.641,1.45961,80.5082,-3.88531,0.464649,3.81326
6.09,302.875,138.438,1.46426,80.5404,-3.8889,0.464603,3.8144
6.1,302.998,139.235,1.4689,80.5724,-3.89249,0.464556,3.81554
6.11,303.116,140.033,1.47355,80.6044,-3.89607,0.46451,3.81667
6.12,303.231,140.832,1.47819,80.6363,-3.89964,0.464464,3.8178
6.13,303.343,141.632,1.48284,80.6681,-3.9032,0.464417,3.81893
6.14,303.45,142.432,1.48748,80.6998,-3.90675,0.464371,3.82005
6.15,303.554,143.234,1.49212,80.7314,-3.91029,0.464325,3.82116
6.16,303.655,144.036,1.49677,80.7629,-3.91382,0.464279,3.82228
6.17,303.752,144.839,1.50141,80.7944,-3.91735,0.464233,3.82339
6.18,303.845,145.642,1.50605,80.8257,-3.92086,0.464187,3.82449
6.19,303.934,146.447,1.51069,80.857,-3.92436,0.464141,3.8256
6.2,304.02,147.252,1.51533,80.8882,-3.92786,0.464096,3.82669
6.21,304.102,148.058,1.51997,80.9193,-3.93134,0.46405,3.82779
6.22,304.18,148.864,1.52461,80.9503,-3.93482,0.464005,3.82888
6.23,304.255,149.672,1.52925,80.9812,-3.93828,0.463959,3.82997
6.24,304.326,150.479,1.53389,81.012,-3.94174,0.463914,3.83105
6.25,304.393,151.288,1.53853,81.0428,-3.94519,0.463868,3.83213
6.26,304.457,152.097,1.54317,81.0734,-3.94863,0.463823,3.8332
6.27,304.516,152.907,1.54781,81.104,-3.95205,0.463778,3.83428
6.28,304.572,153.717,1.55245,81.1345,-3.95547,0.463733,3.83534
6.29,304.625,154.528,1.55708,81.1649,-3.95888,0.463688,3.83641
6.3,304.674,155.339,1.56172,81.1952,-3.96229,0.463643,3.83747
6.31,304.718,156.151,1.56636,81.2254,-3.96568,0.463598,3.83853
6.32,304.76,156.963,1.57099,81.2556,-3.96906,0.463553,3.83958
6.33,304.797,157.776,1.57563,81.2856,-3.97244,0.463508,3.84063
6.34,304.831,158.589,1.58026,81.3156,-3.9758,0.463464,3.84168
6.35,304.861,159.403,1.5849,81.3455,-3.97916,0.463419,3.84272
6.36,304.887,160.217,1.58953,81.3753,-3.9825,0.463375,3.84376
6.37,304.91,161.032,1.59416,81.405,-3.98584,0.46333,3.84479
6.38,304.928,161.847,1.5988,81.4347,-3.98917,0.463286,3.84583
6.39,304.943,162.662,1.60343,81.4642,-3.99249,0.463242,3.84685
6.4,304.955,163.478,1.60806,81.4937,-3.9958,0.463198,3.84788
6.41,304.962,164.294,1.61269,81.5231,-3.9991,0.463154,3.8489
6.42,304.966,165.11,1.61732,81.5524,-4.0024,0.46311,3.84992
6.43,304.966,165.927,1.62196,81.5816,-4.00568,0.463066,3.85093
6.44,304.962,166.744,1.62659,81.6108,-4.00896,0.463022,3.85194
6.45,304.955,167.561,1.63122,81.6398,-4.01222,0.462978,3.85295
6.46,304.943,168.378,1.63585,81.6688,-4.01548,0.462934,3.85396
6.47,304.928,169.196,1.64047,81.6977,-4.01873,0.462891,3.85496
6.48,304.909,170.014,1.6451,81.7265,-4.02197,0.462847,3.85595
6.49,304.887,170.832,1.64973,81.7553,-4.0252,0.462804,3.85695
6.5,304.86,171.65,1.65436,81.7839,-4.02842,0.462761,3.85794
6.51,304.83,172.469,1.65899,81.8125,-4.03164,0.462717,3.85892
6.52,304.796,173.287,1.66361,81.841,-4.03484,0.462674,3.85991
6.53,304.758,174.106,1.66824,81.8694,-4.03804,0.462631,3.86089
6.54,304.717,174.925,1.67287,81.8977,-4.04123,0.462588,3.86187
6.55,304.671,175.744,1.67749,81.926,-4.04441,0.462545,3.86284
6.56,304.622,176.563,1.68212,81.9542,-4.04758,0.462502,3.86381
6.57,304.569,177.382,1.68674,81.9822,-4.05074,0.462459,3.86478
6.58,304.513,178.201,1.69137,82.0103,-4.05389,0.462417,3.86574
6.59,304.452,179.02,1.69599,82.0382,-4.05704,0.462374,3.8667
6.6,304.388,179.839,1.70061,82.0661,-4.06017,0.462331,3.86766
6.61,304.32,180.658,1.70524,82.0938,-4.0633,0.462289,3.86861
6.62,304.248,181.477,1.70986,82.1215,-4.06642,0.462247,3.86956
6.63,304.172,182.296,1.71448,82.1492,-4.06953,0.462204,3.87051
6.64,304.093,183.114,1.7191,82.1767,-4.07263,0.462162,3.87145
6.65,304.01,183.933,1.72372,82.2042,-4.07572,0.46212,3.87239
6.66,303.923,184.752,1.72835,82.2315,-4.07881,0.462078,3.87333
6.67,303.832,185.57,1.73297,82.2589,-4.08189,0.462036,3.87427
6.68,303.737,186.388,1.73759,82.2861,-4.08495,0.461994,3.8752
6.69,303.639,187.207,1.74221,82.3132,-4.08801,0.461952,3.87613
6.7,303.537,188.024,1.74683,82.3403,-4.09107,0.46191,3.87705
6.71,303.431,188.842,1.75144,82.3673,-4.09411,0.461869,3.87797
6.72,303.321,189.66,1.75606,82.3943,-4.09714,0.461827,3.87889
6.73,303.207,190.477,1.76068,82.4211,-4.10017,0.461786,3.87981
6.74,303.09,191.294,1.7653,82.4479,-4.10319,0.461744,3.88072
6.75,302.969,192.111,1.76992,82.4746,-4.1062,0.461703,3.88163
6.76,302.844,192.927,1.77453,82.5012,-4.1092,0.461662,3.88253
6.77,302.715,193.743,1.77915,82.5277,-4.11219,0.461621,3.88344
6.78,302.582,194.559,1.78377,82.5542,-4.11518,0.46158,3.88434
6.79,302.446,195.374,1.78838,82.5806,-4.11816,0.461539,3.88523
6.8,302.306,196.189,1.793,82.6069,-4.12113,0.461498,3.88613
6.81,302.162,197.004,1.79761,82.6332,-4.12409,0.461457,3.88702
6.82,302.014,197.818,1.80222,82.6594,-4.12704,0.461416,3.88791
6.83,301.863,198.632,1.80684,82.6855,-4.12998,0.461376,3.88879
6.84,301.707,199.445,1.81145,82.7115,-4.13292,0.461335,3.88967
6.85,301.548,200.258,1.81607,82.7374,-4.13585,0.461295,3.89055
6.86,301.385,201.07,1.82068,82.7633,-4.13877,0.461254,3.89143
6.87,301.219,201.882,1.82529,82.7891,-4.14168,0.461214,3.8923
6.88,301.048,202.694,1.8299,82.8148,-4.14459,0.461174,3.89317
6.89,300.874,203.505,1.83451,82.8405,-4.14748,0.461133,3.89404
6.9,300.696,204.315,1.83913,82.8661,-4.15037,0.461093,3.8949
6.91,300.514,205.124,1.84374,82.8916,-4.15325,0.461053,3.89576
6.92,300.329,205.934,1.84835,82.917,-4.15612,0.461013,3.89662
6.93,300.14,206.742,1.85296,82.9424,-4.15899,0.460974,3.89748
6.94,299.947,207.55,1.85757,82.9677,-4.16185,0.460934,3.89833
6.95,299.75,208.357,1.86217,82.9929,-4.16469,0.460894,3.89918
6.96,299.549,209.164,1.86678,83.0181,-4.16754,0.460855,3.90003
6.97,299.345,209.97,1.87139,83.0431,-4.17037,0.460815,3.90087
6.98,299.137,210.775,1.876,83.0681,-4.17319,0.460776,3.90171
6.99,298.925,211.579,1.88061,83.0931,-4.17601,0.460736,3.90255
7,298.709,212.383,1.88521,83.118,-4.17882,0.460697,3.90339
7.01,298.49,213.186,1.88982,83.1427,-4.18162,0.460658,3.90422
7.02,298.267,213.988,1.89443,83.1675,-4.18442,0.460619,3.90505
7.03,298.04,214.789,1.89903,83.1921,-4.1872,0.46058,3.90587
7.04,297.809,215.59,1.90364,83.2167,-4.18998,0.460541,3.9067
7.05,297.575,216.39,1.90824,83.2412,-4.19275,0.460502,3.90752
7.06,297.337,217.188,1.91285,83.2657,-4.19552,0.460464,3.90834
7.07,297.095,217.986,1.91745,83.29,-4.19827,0.460425,3.90915
7.08,296.849,218.784,1.92206,83.3143,-4.20102,0.460386,3.90997
7.09,296.6,219.58,1.92666,83.3386,-4.20376,0.460348,3.91078
7.1,296.347,220.375,1.93126,83.3627,-4.2065,0.460309,3.91159
7.11,296.09,221.169,1.93587,83.3868,-4.20922,0.460271,3.91239
7.12,295.83,221.963,1.94047,83.4109,-4.21194,0.460233,3.91319
7.13,295.566,222.755,1.94507,83.4348,-4.21465,0.460195,3.91399
7.14,295.298,223.547,1.94967,83.4587,-4.21735,0.460157,3.91479
7.15,295.026,224.337,1.95427,83.4825,-4.22005,0.460119,3.91558
7.16,294.751,225.127,1.95888,83.5063,-4.22274,0.460081,3.91637
7.17,294.472,225.915,1.96348,83.53,-4.22542,0.460043,3.91716
7.18,294.19,226.702,1.96808,83.5536,-4.22809,0.460005,3.91795
7.19,293.903,227.489,1.97268,83.5772,-4.23075,0.459967,3.91873
7.2,293.613,228.274,1.97728,83.6006,-4.23341,0.45993,3.91951
7.21,293.32,229.058,1.98188,83.6241,-4.23606,0.459892,3.92029
7.22,293.022,229.841,1.98647,83.6474,-4.23871,0.459855,3.92107
7.23,292.721,230.622,1.99107,83.6707,-4.24134,0.459818,3.92184
7.24,292.417,231.403,1.99567,83.6939,-4.24397,0.45978,3.92261
7.25,292.108,232.182,2.00027,83.7171,-4.24659,0.459743,3.92338
7.26,291.796,232.96,2.00487,83.7401,-4.24921,0.459706,3.92414
7.27,291.481,233.737,2.00946,83.7632,-4.25181,0.459669,3.92491
7.28,291.161,234.513,2.01406,83.7861,-4.25441,0.459632,3.92567
7.29,290.838,235.287,2.01865,83.809,-4.257,0.459595,3.92643
7.3,290.512,236.061,2.02325,83.8318,-4.25959,0.459559,3.92718
7.31,290.182,236.832,2.02785,83.8546,-4.26217,0.459522,3.92793
7.32,289.848,237.603,2.03244,83.8773,-4.26474,0.459485,3.92868
7.33,289.511,238.372,2.03704,83.8999,-4.2673,0.459449,3.92943
7.34,289.17,239.14,2.04163,83.9225,-4.26986,0.459412,3.93018
7.35,288.825,239.907,2.04622,83.945,-4.27241,0.459376,3.93092
7.36,288.477,240.672,2.05082,83.9674,-4.27495,0.45934,3.93166
7.37,288.125,241.436,2.05541,83.9898,-4.27748,0.459304,3.9324
7.38,287.769,242.198,2.06,84.0121,-4.28001,0.459268,3.93313
7.39,287.41,242.959,2.0646,84.0343,-4.28253,0.459232,3.93386
7.4,287.048,243.718,2.06919,84.0565,-4.28504,0.459196,3.93459
7.41,286.682,244.476,2.07378,84.0786,-4.28755,0.45916,3.93532
7.42,286.312,245.233,2.07837,84.1006,-4.29005,0.459124,3.93605
7.43,285.939,245.988,2.08296,84.1226,-4.29254,0.459088,3.93677
7.44,285.562,246.741,2.08755,84.1445,-4.29503,0.459053,3.93749
7.45,285.182,247.493,2.09214,84.1664,-4.29751,0.459017,3.93821
7.46,284.798,248.244,2.09673,84.1882,-4.29998,0.458982,3.93892
7.47,284.41,248.992,2.10132,84.2099,-4.30244,0.458946,3.93964
7.48,284.02,249.74,2.10591,84.2316,-4.3049,0.458911,3.94035
7.49,283.625,250.485,2.1105,84.2532,-4.30735,0.458876,3.94106
7.5,283.227,251.229,2.11509,84.2748,-4.3098,0.458841,3.94176
7.51,282.826,251.972,2.11968,84.2962,-4.31223,0.458806,3.94247
7.52,282.421,252.712,2.12427,84.3177,-4.31467,0.458771,3.94317
7.53,282.012,253.451,2.12885,84.339,-4.31709,0.458736,3.94387
7.54,281.601,254.189,2.13344,84.3603,-4.31951,0.458701,3.94456
7.55,281.185,254.924,2.13803,84.3816,-4.32192,0.458666,3.94526
7.56,280.766,255.658,2.14261,84.4028,-4.32432,0.458632,3.94595
7.57,280.344,256.391,2.1472,84.4239,-4.32672,0.458597,3.94664
7.58,279.918,257.121,2.15179,84.4449,-4.32911,0.458563,3.94733
7.59,279.489,257.85,2.15637,84.4659,-4.33149,0.458528,3.94801
7.6,279.056,258.577,2.16096,84.4869,-4.33386,0.458494,3.9487
7.61,278.62,259.302,2.16554,84.5077,-4.33623,0.45846,3.94938
7.62,278.181,260.025,2.17012,84.5285,-4.3386,0.458426,3.95006
7.63,277.738,260.746,2.17471,84.5493,-4.34095,0.458391,3.95073
7.64,277.292,261.466,2.17929,84.57,-4.3433,0.458357,3.95141
7.65,276.842,262.184,2.18388,84.5906,-4.34565,0.458324,3.95208
7.66,276.389,262.899,2.18846,84.6112,-4.34798,0.45829,3.95275
7.67,275.933,263.613,2.19304,84.6317,-4.35031,0.458256,3.95341
7.68,275.473,264.325,2.19762,84.6522,-4.35264,0.458222,3.95408
7.69,275.01,265.035,2.20221,84.6726,-4.35495,0.458189,3.95474
7.7,274.543,265.744,2.20679,84.6929,-4.35726,0.458155,3.9554
7.71,274.073,266.45,2.21137,84.7132,-4.35957,0.458122,3.95606
7.72,273.6,267.154,2.21595,84.7334,-4.36186,0.458088,3.95672
7.73,273.124,267.856,2.22053,84.7536,-4.36416,0.458055,3.95737
7.74,272.644,268.556,2.22511,84.7737,-4.36644,0.458022,3.95802
7.75,272.161,269.254,2.22969,84.7938,-4.36872,0.457989,3.95867
7.76,271.674,269.95,2.23427,84.8138,-4.37099,0.457956,3.95932
7.77,271.185,270.644,2.23885,84.8337,-4.37325,0.457923,3.95997
7.78,270.692,271.336,2.24343,84.8536,-4.37551,0.45789,3.96061
7.79,270.196,272.026,2.24801,84.8734,-4.37776,0.457857,3.96125
7.8,269.696,272.714,2.25259,84.8931,-4.38001,0.457824,3.96189
7.81,269.193,273.399,2.25716,84.9128,-4.38225,0.457792,3.96253
7.82,268.687,274.083,2.26174,84.9325,-4.38448,0.457759,3.96316
7.83,268.178,274.764,2.26632,84.9521,-4.38671,0.457727,3.96379
7.84,267.666,275.443,2.2709,84.9716,-4.38893,0.457694,3.96443
7.85,267.15,276.12,2.27547,84.9911,-4.39114,0.457662,3.96505
7.86,266.631,276.795,2.28005,85.0105,-4.39335,0.45763,3.96568
7.87,266.109,277.467,2.28463,85.0299,-4.39555,0.457597,3.96631
7.88,265.584,278.137,2.2892,85.0492,-4.39775,0.457565,3.96693
7.89,265.055,278.805,2.29378,85.0685,-4.39994,0.457533,3.96755
7.9,264.524,279.471,2.29835,85.0877,-4.40212,0.457501,3.96817
7.91,263.989,280.135,2.30293,85.1068,-4.4043,0.457469,3.96878
7.92,263.451,280.796,2.3075,85.1259,-4.40647,0.457438,3.9694
7.93,262.91,281.455,2.31208,85.1449,-4.40863,0.457406,3.97001
7.94,262.366,282.111,2.31665,85.1639,-4.41079,0.457374,3.97062
7.95,261.819,282.765,2.32122,85.1828,-4.41295,0.457343,3.97123
7.96,261.268,283.417,2.3258,85.2017,-4.41509,0.457311,3.97183
7.97,260.715,284.067,2.33037,85.2205,-4.41723,0.45728,3.97244
7.98,260.159,284.714,2.33494,85.2393,-4.41937,0.457248,3.97304
7.99,259.599,285.358,2.33951,85.258,-4.42149,0.457217,3.97364
8,259.036,286.001,2.34409,85.2766,-4.42362,0.457186,3.97424
8.01,258.471,286.64,2.34866,85.2952,-4.42573,0.457155,3.97483
8.02,257.902,287.278,2.35323,85.3137,-4.42784,0.457124,3.97543
8.03,257.33,287.913,2.3578,85.3322,-4.42995,0.457093,3.97602
8.04,256.755,288.545,2.36237,85.3507,-4.43204,0.457062,3.97661
8.05,256.178,289.175,2.36694,85.3691,-4.43414,0.457031,3.9772
8.06,255.597,289.802,2.37151,85.3874,-4.43622,0.457001,3.97779
8.07,255.013,290.427,2.37608,85.4057,-4.4383,0.45697,3.97837
8.08,254.427,291.05,2.38065,85.4239,-4.44038,0.456939,3.97895
8.09,253.837,291.67,2.38522,85.4421,-4.44244,0.456909,3.97953
8.1,253.244,292.287,2.38979,85.4602,-4.44451,0.456878,3.98011
8.11,252.649,292.902,2.39436,85.4782,-4.44656,0.456848,3.98069
8.12,252.05,293.514,2.39893,85.4962,-4.44861,0.456818,3.98126
8.13,251.449,294.123,2.40349,85.5142,-4.45066,0.456788,3.98184
8.14,250.845,294.73,2.40806,85.5321,-4.4527,0.456757,3.98241
8.15,250.238,295.334,2.41263,85.55,-4.45473,0.456727,3.98298
8.16,249.628,295.936,2.4172,85.5678,-4.45676,0.456697,3.98355
8.17,249.015,296.535,2.42176,85.5855,-4.45878,0.456667,3.98411
8.18,248.399,297.131,2.42633,85.6032,-4.4608,0.456638,3.98467
8.19,247.781,297.725,2.4309,85.6209,-4.46281,0.456608,3.98524
8.2,247.159,298.316,2.43546,85.6385,-4.46481,0.456578,3.9858
8.21,246.535,298.904,2.44003,85.656,-4.46681,0.456549,3.98635
8.22,245.908,299.489,2.44459,85.6735,-4.4688,0.456519,3.98691
8.23,245.278,300.072,2.44916,85.691,-4.47079,0.45649,3.98747
8.24,244.646,300.652,2.45372,85.7084,-4.47277,0.45646,3.98802
8.25,244.011,301.229,2.45829,85.7257,-4.47475,0.456431,3.98857
8.26,243.373,301.804,2.46285,85.743,-4.47672,0.456402,3.98912
8.27,242.732,302.375,2.46742,85.7602,-4.47868,0.456373,3.98967
8.28,242.088,302.944,2.47198,85.7774,-4.48064,0.456343,3.99021
8.29,241.442,303.51,2.47654,85.7946,-4.48259,0.456314,3.99076
8.3,240.793,304.073,2.48111,85.8117,-4.48454,0.456286,3.9913
8.31,240.141,304.633,2.48567,85.8287,-4.48648,0.456257,3.99184
8.32,239.487,305.191,2.49023,85.8457,-4.48842,0.456228,3.99238
8.33,238.83,305.745,2.49479,85.8627,-4.49035,0.456199,3.99291
8.34,238.171,306.297,2.49935,85.8796,-4.49228,0.45617,3.99345
8.35,237.508,306.846,2.50392,85.8964,-4.4942,0.456142,3.99398
8.36,236.844,307.392,2.50848,85.9132,-4.49611,0.456113,3.99451
8.37,236.176,307.935,2.51304,85.93,-4.49802,0.456085,3.99504
8.38,235.506,308.475,2.5176,85.9467,-4.49993,0.456057,3.99557
8.39,234.833,309.012,2.52216,85.9633,-4.50182,0.456028,3.9961
8.4,234.158,309.546,2.52672,85.9799,-4.50372,0.456,3.99662
8.41,233.48,310.077,2.53128,85.9965,-4.5056,0.455972,3.99714
8.42,232.8,310.605,2.53584,86.013,-4.50749,0.455944,3.99766
8.43,232.117,311.13,2.5404,86.0294,-4.50936,0.455916,3.99818
8.44,231.432,311.653,2.54496,86.0458,-4.51123,0.455888,3.9987
8.45,230.744,312.172,2.54952,86.0622,-4.5131,0.45586,3.99922
8.46,230.054,312.688,2.55407,86.0785,-4.51496,0.455832,3.99973
8.47,229.361,313.201,2.55863,86.0948,-4.51682,0.455804,4.00024
8.48,228.666,313.711,2.56319,86.111,-4.51867,0.455777,4.00075
8.49,227.968,314.218,2.56775,86.1272,-4.52051,0.455749,4.00126
8.5,227.268,314.721,2.57231,86.1433,-4.52235,0.455722,4.00177
8.51,226.566,315.222,2.57686,86.1594,-4.52418,0.455694,4.00228
8.52,225.861,315.72,2.58142,86.1754,-4.52601,0.455667,4.00278
8.53,225.153,316.214,2.58598,86.1914,-4.52784,0.45564,4.00328
8.54,224.444,316.706,2.59053,86.2074,-4.52966,0.455612,4.00379
8.55,223.732,317.194,2.59509,86.2232,-4.53147,0.455585,4.00429
8.56,223.017,317.679,2.59964,86.2391,-4.53328,0.455558,4.00478
8.57,222.301,318.161,2.6042,86.2549,-4.53508,0.455531,4.00528
8.58,221.582,318.64,2.60875,86.2706,-4.53688,0.455504,4.00577
8.59,220.86,319.115,2.61331,86.2864,-4.53867,0.455477,4.00627
8.6,220.137,319.588,2.61786,86.302,-4.54046,0.45545,4.00676
8.61,219.411,320.057,2.62242,86.3176,-4.54224,0.455424,4.00725
8.62,218.683,320.523,2.62697,86.3332,-4.54401,0.455397,4.00774
8.63,217.952,320.985,2.63153,86.3487,-4.54579,0.45537,4.00822
8.64,217.22,321.445,2.63608,86.3642,-4.54755,0.455344,4.00871
8.65,216.485,321.901,2.64063,86.3796,-4.54931,0.455317,4.00919
8.66,215.748,322.354,2.64519,86.395,-4.55107,0.455291,4.00967
8.67,215.009,322.804,2.64974,86.4104,-4.55282,0.455265,4.01015
8.68,214.267,323.25,2.65429,86.4257,-4.55457,0.455238,4.01063
8.69,213.524,323.693,2.65884,86.4409,-4.55631,0.455212,4.01111
8.7,212.778,324.133,2.6634,86.4562,-4.55805,0.455186,4.01158
8.71,212.03,324.57,2.66795,86.4713,-4.55978,0.45516,4.01206
8.72,211.28,325.003,2.6725,86.4864,-4.56151,0.455134,4.01253
8.73,210.528,325.433,2.67705,86.5015,-4.56323,0.455108,4.013
8.74,209.774,325.859,2.6816,86.5166,-4.56494,0.455082,4.01347
8.75,209.018,326.282,2.68615,86.5315,-4.56665,0.455056,4.01394
8.76,208.26,326.702,2.6907,86.5465,-4.56836,0.455031,4.01441
8.77,207.5,327.118,2.69525,86.5614,-4.57006,0.455005,4.01487
8.78,206.738,327.531,2.6998,86.5763,-4.57176,0.454979,4.01533
