time,x,y,yaw,vx,vy,yaw_rate,lat_accel_g,FL,FR,RL,RR
3.36,163.445,2.14799,0.251673,63.1739,-3.4064,0.303542,1.95474,3827.43,6272.61,4026.7,6471.89
3.37,164.065,2.27425,0.254688,63.1952,-3.24316,0.300684,1.93698,3835.53,6268.98,4034.56,6468.01
3.38,164.685,2.404,0.257702,63.2203,-3.08237,0.302606,1.95013,3866.57,6243.23,4065.31,6441.98
3.39,165.304,2.53723,0.260761,63.2489,-2.92698,0.309245,1.99383,3919.66,6196.19,4118.08,6394.61
3.4,165.922,2.67391,0.263911,63.2806,-2.77977,0.320391,2.06672,3993.16,6129.41,4191.21,6327.47
3.41,166.54,2.81404,0.267199,63.3143,-2.64408,0.336736,2.17331,4100.18,6029.58,4297.84,6227.25
3.42,167.157,2.95757,0.270687,63.3478,-2.52454,0.359504,2.32149,4234.34,5902.61,4431.62,6099.89
3.43,167.774,3.10449,0.274429,63.381,-2.42353,0.386822,2.4992,4382,5762.07,4578.89,5958.96
3.44,168.391,3.25477,0.278461,63.4138,-2.34228,0.416841,2.69454,4535.14,5615.98,4731.64,5812.49
3.45,169.006,3.4084,0.2828,63.4461,-2.28098,0.447908,2.89684,4686.8,5471.25,4882.93,5667.38
3.46,169.622,3.56539,0.287449,63.4777,-2.23903,0.478599,3.09688,4831.24,5333.63,5027,5529.39
3.47,170.236,3.72572,0.292397,63.5088,-2.21511,0.507737,3.28703,4963.92,5207.64,5159.32,5403.04
3.48,170.851,3.88943,0.297623,63.5393,-2.20741,0.534402,3.46132,5081.53,5096.59,5276.57,5291.63
3.49,171.464,4.05652,0.303099,63.5691,-2.21374,0.557924,3.61536,5181.89,5002.65,5376.59,5197.35
3.5,172.077,4.227,0.308791,63.5983,-2.23172,0.577867,3.74632,5263.87,4926.96,5458.23,5121.32
3.51,172.69,4.4009,0.314662,63.6269,-2.25887,0.594014,3.85272,5327.26,4869.73,5521.29,5063.75
3.52,173.301,4.57823,0.320674,63.6545,-2.29309,0.606784,3.93726,5379.73,4823.26,5573.42,5016.95
3.53,173.912,4.75901,0.326803,63.6805,-2.3335,0.617487,4.00835,5424.83,4783.78,5618.23,4977.17
3.54,174.522,4.94323,0.333027,63.7047,-2.37886,0.626195,4.06641,5460.35,4753.51,5653.45,4946.62
3.55,175.132,5.1309,0.339328,63.7271,-2.42795,0.632941,4.11167,5486.58,4732.15,5679.42,4924.99
3.56,175.74,5.32202,0.345685,63.7477,-2.47958,0.637794,4.14454,5503.97,4719.24,5696.57,4911.84
3.57,176.348,5.51659,0.352081,63.7667,-2.53263,0.640849,4.16563,5513.09,4714.26,5705.46,4906.64
3.58,176.955,5.71462,0.358499,63.7841,-2.58607,0.642223,4.1757,5514.55,4716.59,5706.72,4908.76
3.59,177.561,5.9161,0.364921,63.8001,-2.63894,0.642046,4.1756,5509.05,4725.56,5701.04,4917.55
3.6,178.165,6.12104,0.371334,63.8147,-2.69038,0.640463,4.16626,5497.32,4740.48,5689.13,4932.29
3.61,178.769,6.32942,0.377724,63.8282,-2.73965,0.637623,4.14866,5480.11,4760.63,5671.76,4952.28
3.62,179.372,6.54126,0.38408,63.8407,-2.78607,0.633679,4.1238,5458.17,4785.28,5649.68,4976.78
3.63,179.974,6.75653,0.39039,63.8523,-2.82908,0.628787,4.09271,5432.26,4813.71,5623.63,5005.08
3.64,180.574,6.97525,0.396647,63.8632,-2.86822,0.623102,4.0564,5403.13,4845.2,5594.37,5036.44
3.65,181.174,7.19741,0.402844,63.8735,-2.90313,0.616776,4.01586,5371.51,4879.07,5562.63,5070.19
3.66,181.772,7.42299,0.408975,63.8835,-2.93352,0.609957,3.97209,5338.11,4914.64,5529.11,5105.64
3.67,182.369,7.65201,0.415035,63.8932,-2.95922,0.60279,3.92601,5303.6,4951.25,5494.49,5142.14
3.68,182.965,7.88444,0.421022,63.9028,-2.98012,0.595414,3.87856,5268.64,4988.29,5459.41,5179.07
3.69,183.56,8.12028,0.426936,63.9125,-2.99622,0.587959,3.83058,5233.84,5025.18,5424.5,5215.84
3.7,184.154,8.35953,0.432774,63.9223,-3.00757,0.580551,3.78289,5199.78,5061.37,5390.32,5251.92
3.71,184.746,8.60218,0.43854,63.9325,-3.01431,0.573305,3.73627,5166.98,5096.35,5357.4,5286.78
3.72,185.337,8.84823,0.444234,63.943,-3.01664,0.56633,3.69142,5135.92,5129.67,5326.23,5319.97
3.73,185.926,9.09765,0.449861,63.9539,-3.01483,0.559722,3.64897,5107.06,5160.9,5297.23,5351.08
3.74,186.515,9.35046,0.455424,63.9655,-3.00917,0.553568,3.6095,5080.75,5189.68,5270.79,5379.73
3.75,187.102,9.60663,0.460928,63.9776,-3.00004,0.547945,3.57352,5057.32,5215.72,5247.23,5405.62
3.76,187.687,9.86617,0.466379,63.9903,-2.98783,0.542917,3.54143,5037.04,5238.75,5226.8,5428.5
3.77,188.271,10.1291,0.471784,64.0038,-2.97296,0.538536,3.51359,5020.1,5258.58,5209.7,5448.17
3.78,188.854,10.3953,0.477148,64.0179,-2.95588,0.53484,3.49025,5006.64,5275.08,5196.07,5464.51
3.79,189.436,10.6649,0.48248,64.0327,-2.93706,0.531856,3.47158,4996.73,5288.2,5185.98,5477.45
3.8,190.016,10.9378,0.487785,64.0482,-2.91695,0.529595,3.45765,4990.36,5297.91,5179.43,5486.99
3.81,190.595,11.214,0.493072,64.0644,-2.89602,0.528056,3.44848,4987.48,5304.28,5176.37,5493.17
3.82,191.172,11.4936,0.498348,64.0812,-2.87471,0.527226,3.44396,4987.97,5307.42,5176.66,5496.11
3.83,191.748,11.7764,0.503619,64.0986,-2.85346,0.527079,3.44393,4991.66,5307.49,5180.14,5495.98
3.84,192.322,12.0626,0.508892,64.1165,-2.83267,0.527576,3.44815,4998.31,5304.72,5186.59,5493
3.85,192.895,12.3521,0.514173,64.135,-2.8127,0.528671,3.4563,5007.66,5299.36,5195.72,5487.42
3.86,193.466,12.6448,0.519468,64.1538,-2.79389,0.530307,3.46802,5019.39,5291.72,5207.23,5479.55
3.87,194.036,12.9408,0.524782,64.1731,-2.77653,0.532421,3.48288,5033.17,5282.1,5220.78,5469.71
3.88,194.605,13.2401,0.53012,64.1926,-2.76086,0.534942,3.50044,5048.65,5270.85,5236.03,5458.24
3.89,195.172,13.5427,0.535485,64.2123,-2.74708,0.537797,3.5202,5065.44,5258.34,5252.59,5445.49
3.9,195.737,13.8485,0.54088,64.2322,-2.73532,0.540913,3.54169,5083.19,5244.9,5270.11,5431.82
3.91,196.301,14.1575,0.546307,64.2521,-2.7257,0.544212,3.5644,5101.53,5230.9,5288.21,5417.58
3.92,196.863,14.4698,0.551768,64.2721,-2.71826,0.547623,3.58785,5120.11,5216.67,5306.55,5403.11
3.93,197.424,14.7854,0.557263,64.292,-2.71301,0.551072,3.61157,5138.59,5202.52,5324.8,5388.73
3.94,197.983,15.1042,0.562793,64.3118,-2.70991,0.554495,3.63512,5156.67,5188.75,5342.65,5374.73
3.95,198.541,15.4261,0.568356,64.3315,-2.7089,0.557829,3.6581,5174.07,5175.63,5359.82,5361.37
3.96,199.096,15.7513,0.573952,64.3509,-2.70986,0.56102,3.68014,5190.57,5163.38,5376.08,5348.89
3.97,199.651,16.0797,0.579579,64.3701,-2.71267,0.56402,3.70092,5205.94,5152.2,5391.23,5337.49
3.98,200.203,16.4113,0.585235,64.3891,-2.71716,0.566788,3.72018,5220.02,5142.25,5405.08,5327.31
3.99,200.754,16.7461,0.590917,64.4077,-2.72315,0.569292,3.7377,5232.68,5133.65,5417.52,5318.5
4,201.303,17.0841,0.596622,64.4261,-2.73046,0.571505,3.7533,5243.83,5126.51,5428.45,5311.14
4.01,201.85,17.4252,0.602348,64.4441,-2.73888,0.573411,3.76686,5253.4,5120.86,5437.82,5305.28
4.02,202.396,17.7695,0.608091,64.4617,-2.7482,0.574997,3.77832,5261.38,5116.74,5445.59,5300.95
4.03,202.94,18.117,0.613848,64.479,-2.75821,0.57626,3.78764,5267.77,5114.14,5451.77,5298.14
4.04,203.482,18.4675,0.619616,64.4961,-2.76871,0.577203,3.79483,5272.6,5113.03,5456.4,5296.83
4.05,204.022,18.8213,0.625392,64.5127,-2.7795,0.577832,3.79995,5275.93,5113.34,5459.53,5296.95
4.06,204.56,19.1781,0.631172,64.5291,-2.79039,0.57816,3.80307,5277.85,5115.01,5461.26,5298.42
4.07,205.096,19.5381,0.636954,64.5452,-2.80121,0.578204,3.80431,5278.45,5117.93,5461.66,5301.15
4.08,205.631,19.9012,0.642735,64.5611,-2.81177,0.577986,3.80381,5277.84,5122,5460.87,5305.03
4.09,206.164,20.2673,0.648513,64.5767,-2.82195,0.577528,3.80172,5276.17,5127.09,5459.01,5309.94
4.1,206.694,20.6366,0.654285,64.5921,-2.83161,0.576857,3.79821,5273.56,5133.08,5456.22,5315.74
4.11,207.223,21.0089,0.660049,64.6073,-2.84063,0.576001,3.79347,5270.15,5139.81,5452.63,5322.3
4.12,207.75,21.3843,0.665803,64.6224,-2.84893,0.574989,3.78769,5266.1,5147.17,5448.4,5329.47
4.13,208.274,21.7627,0.671547,64.6374,-2.85643,0.573851,3.78106,5261.54,5155,5443.67,5337.12
4.14,208.797,22.1442,0.677279,64.6522,-2.86307,0.572615,3.77379,5256.63,5163.17,5438.58,5345.11
4.15,209.318,22.5287,0.682998,64.6671,-2.86882,0.571311,3.76606,5251.5,5171.53,5433.28,5353.31
4.16,209.836,22.9162,0.688703,64.6818,-2.87367,0.569969,3.75807,5246.3,5179.97,5427.9,5361.57
4.17,210.353,23.3068,0.694396,64.6966,-2.8776,0.568614,3.74999,5241.14,5188.36,5422.57,5369.79
4.18,210.867,23.7003,0.700074,64.7114,-2.88064,0.567272,3.74199,5236.15,5196.59,5417.4,5377.84
4.19,211.379,24.0969,0.70574,64.7262,-2.88281,0.565967,3.73424,5231.44,5204.55,5412.51,5385.62
4.2,211.89,24.4964,0.711393,64.7411,-2.88417,0.56472,3.72687,5227.09,5212.16,5407.98,5393.05
4.21,212.398,24.8988,0.717033,64.7561,-2.88475,0.56355,3.72001,5223.19,5219.33,5403.91,5400.05
4.22,212.904,25.3043,0.722663,64.7711,-2.88463,0.562474,3.71377,5219.82,5226,5400.36,5406.54
4.23,213.407,25.7126,0.728282,64.7863,-2.88389,0.561504,3.70823,5217.02,5232.11,5397.38,5412.47
4.24,213.909,26.1239,0.733892,64.8015,-2.88259,0.560653,3.70348,5214.84,5237.63,5395.02,5417.8
4.25,214.408,26.5381,0.739495,64.8168,-2.88082,0.559927,3.69956,5213.31,5242.52,5393.31,5422.51
4.26,214.905,26.9553,0.745091,64.8323,-2.87868,0.559333,3.69652,5212.45,5246.77,5392.26,5426.58
4.27,215.4,27.3753,0.750681,64.8479,-2.87623,0.558872,3.69436,5212.25,5250.39,5391.87,5430.01
4.28,215.892,27.7982,0.756268,64.8635,-2.87359,0.558546,3.6931,5212.7,5253.37,5392.14,5432.81
4.29,216.383,28.224,0.761852,64.8793,-2.87081,0.558352,3.69271,5213.79,5255.74,5393.05,5434.99
4.3,216.871,28.6526,0.767436,64.8952,-2.868,0.558285,3.69317,5215.49,5257.52,5394.55,5436.59
4.31,217.356,29.0841,0.773019,64.9111,-2.86522,0.558339,3.69443,5217.75,5258.77,5396.62,5437.64
4.32,217.84,29.5184,0.778603,64.9272,-2.86255,0.558505,3.69645,5220.52,5259.51,5399.21,5438.2
4.33,218.321,29.9556,0.784189,64.9433,-2.86005,0.558774,3.69915,5223.76,5259.81,5402.25,5438.3
4.34,218.799,30.3955,0.789779,64.9594,-2.85777,0.559136,3.70246,5227.4,5259.72,5405.7,5438.02
4.35,219.276,30.8383,0.795373,64.9756,-2.85577,0.559576,3.7063,5231.39,5259.29,5409.5,5437.4
4.36,219.75,31.2838,0.800971,64.9919,-2.85409,0.560085,3.7106,5235.65,5258.6,5413.57,5436.51
4.37,220.221,31.7321,0.806575,65.0081,-2.85275,0.560647,3.71525,5240.13,5257.7,5417.85,5435.42
4.38,220.69,32.1832,0.812185,65.0244,-2.85178,0.561251,3.72019,5244.75,5256.65,5422.28,5434.18
4.39,221.157,32.6371,0.817801,65.0406,-2.8512,0.561883,3.72531,5249.46,5255.52,5426.79,5432.85
4.4,221.621,33.0936,0.823423,65.0569,-2.85101,0.562531,3.73053,5254.19,5254.36,5431.33,5431.5
4.41,222.083,33.5529,0.829052,65.0731,-2.85122,0.563183,3.73578,5258.89,5253.22,5435.84,5430.17
4.42,222.542,34.0149,0.834687,65.0892,-2.8518,0.563827,3.74098,5263.51,5252.17,5440.26,5428.92
4.43,222.999,34.4796,0.840329,65.1053,-2.85276,0.564453,3.74607,5267.99,5251.23,5444.55,5427.79
4.44,223.453,34.947,0.845977,65.1214,-2.85407,0.565052,3.75097,5272.31,5250.46,5448.67,5426.82
4.45,223.905,35.4171,0.851631,65.1374,-2.85571,0.565616,3.75563,5276.41,5249.88,5452.59,5426.05
4.46,224.354,35.8898,0.85729,65.1533,-2.85764,0.566137,3.76001,5280.28,5249.52,5456.27,5425.51
4.47,224.801,36.3651,0.862954,65.1692,-2.85983,0.566611,3.76407,5283.88,5249.41,5459.68,5425.21
4.48,225.245,36.8431,0.868622,65.1849,-2.86226,0.567033,3.76779,5287.22,5249.56,5462.83,5425.17
4.49,225.686,37.3237,0.874295,65.2006,-2.86487,0.567399,3.77113,5290.26,5249.98,5465.68,5425.4
4.5,226.125,37.8069,0.87997,65.2163,-2.86764,0.567707,3.77408,5293.01,5250.68,5468.24,5425.91
4.51,226.561,38.2927,0.885649,65.2318,-2.87053,0.567958,3.77665,5295.47,5251.65,5470.52,5426.7
4.52,226.995,38.7811,0.89133,65.2473,-2.8735,0.568151,3.77883,5297.64,5252.89,5472.51,5427.75
4.53,227.426,39.272,0.897012,65.2626,-2.87651,0.568287,3.78062,5299.54,5254.38,5474.22,5429.07
4.54,227.854,39.7654,0.902695,65.278,-2.87952,0.56837,3.78206,5301.19,5256.13,5475.68,5430.62
4.55,228.279,40.2614,0.908379,65.2932,-2.88252,0.568401,3.78315,5302.59,5258.1,5476.9,5432.41
4.56,228.702,40.7599,0.914063,65.3084,-2.88546,0.568385,3.78393,5303.77,5260.27,5477.9,5434.41
4.57,229.122,41.2609,0.919747,65.3235,-2.88831,0.568326,3.78441,5304.75,5262.63,5478.7,5436.58
4.58,229.54,41.7644,0.925429,65.3386,-2.89107,0.568229,3.78464,5305.57,5265.15,5479.34,5438.92
4.59,229.954,42.2703,0.931111,65.3536,-2.8937,0.5681,3.78464,5306.24,5267.8,5479.83,5441.39
4.6,230.366,42.7787,0.936791,65.3686,-2.89619,0.567942,3.78447,5306.79,5270.56,5480.2,5443.97
4.61,230.775,43.2895,0.94247,65.3835,-2.89852,0.567763,3.78414,5307.26,5273.4,5480.49,5446.63
4.62,231.181,43.8028,0.948146,65.3985,-2.90069,0.567568,3.7837,5307.67,5276.29,5480.72,5449.34
4.63,231.585,44.3184,0.953821,65.4133,-2.9027,0.567361,3.78318,5308.04,5279.21,5480.92,5452.08
4.64,231.985,44.8365,0.959493,65.4282,-2.90453,0.567149,3.78262,5308.41,5282.13,5481.1,5454.83
4.65,232.383,45.3569,0.965163,65.4431,-2.90619,0.566936,3.78206,5308.79,5285.04,5481.31,5457.56
4.66,232.778,45.8797,0.970832,65.4579,-2.90769,0.566727,3.78153,5309.21,5287.91,5481.55,5460.25
4.67,233.17,46.4048,0.976498,65.4727,-2.90903,0.566527,3.78104,5309.68,5290.72,5481.84,5462.88
4.68,233.559,46.9323,0.982162,65.4875,-2.91021,0.566338,3.78064,5310.23,5293.46,5482.21,5465.44
4.69,233.945,47.4621,0.987824,65.5024,-2.91126,0.566165,3.78034,5310.86,5296.1,5482.67,5467.91
4.7,234.328,47.9941,0.993485,65.5172,-2.91218,0.56601,3.78016,5311.6,5298.65,5483.23,5470.28
4.71,234.709,48.5285,0.999145,65.532,-2.91298,0.565876,3.78012,5312.45,5301.09,5483.9,5472.54
4.72,235.086,49.0651,1.0048,65.5468,-2.91369,0.565765,3.78023,5313.41,5303.41,5484.68,5474.68
4.73,235.461,49.6039,1.01046,65.5616,-2.91432,0.565677,3.7805,5314.49,5305.62,5485.59,5476.71
4.74,235.832,50.145,1.01612,65.5765,-2.91488,0.565614,3.78093,5315.7,5307.7,5486.62,5478.61
4.75,236.201,50.6883,1.02177,65.5913,-2.91539,0.565575,3.78153,5317.03,5309.66,5487.77,5480.4
4.76,236.566,51.2339,1.02743,65.6061,-2.91586,0.565561,3.78229,5318.48,5311.5,5489.04,5482.06
4.77,236.929,51.7815,1.03308,65.621,-2.91632,0.565571,3.78321,5320.05,5313.23,5490.43,5483.61
4.78,237.288,52.3314,1.03874,65.6358,-2.91678,0.565605,3.78429,5321.72,5314.85,5491.92,5485.05
4.79,237.645,52.8834,1.0444,65.6506,-2.91725,0.565659,3.78551,5323.49,5316.37,5493.51,5486.4
4.8,237.998,53.4376,1.05005,65.6655,-2.91774,0.565734,3.78687,5325.35,5317.81,5495.2,5487.65
4.81,238.348,53.9938,1.05571,65.6803,-2.91826,0.565827,3.78834,5327.29,5319.16,5496.96,5488.82
4.82,238.696,54.5522,1.06137,65.6951,-2.91883,0.565935,3.78993,5329.31,5320.44,5498.79,5489.93
4.83,239.04,55.1126,1.06703,65.7099,-2.91946,0.566057,3.7916,5331.37,5321.66,5500.68,5490.97
4.84,239.381,55.6751,1.07269,65.7247,-2.92014,0.566191,3.79335,5333.49,5322.84,5502.62,5491.97
4.85,239.719,56.2397,1.07835,65.7395,-2.92089,0.566333,3.79516,5335.63,5323.98,5504.59,5492.93
4.86,240.054,56.8063,1.08402,65.7543,-2.9217,0.566482,3.79701,5337.8,5325.1,5506.58,5493.87
4.87,240.385,57.3749,1.08968,65.769,-2.92259,0.566636,3.79889,5339.98,5326.2,5508.58,5494.8
4.88,240.714,57.9455,1.09535,65.7837,-2.92355,0.566791,3.80078,5342.15,5327.3,5510.57,5495.72
4.89,241.039,58.5181,1.10102,65.7984,-2.92458,0.566946,3.80266,5344.32,5328.41,5512.56,5496.66
4.9,241.361,59.0926,1.10669,65.8131,-2.92568,0.567098,3.80454,5346.46,5329.54,5514.53,5497.6
4.91,241.68,59.6691,1.11236,65.8278,-2.92685,0.567247,3.80638,5348.57,5330.69,5516.46,5498.58
4.92,241.996,60.2475,1.11803,65.8424,-2.92808,0.56739,3.80819,5350.65,5331.87,5518.36,5499.58
4.93,242.309,60.8278,1.12371,65.857,-2.92937,0.567526,3.80994,5352.69,5333.09,5520.22,5500.62
4.94,242.618,61.41,1.12939,65.8715,-2.9307,0.567653,3.81164,5354.67,5334.34,5522.03,5501.71
4.95,242.924,61.9941,1.13506,65.8861,-2.93209,0.567772,3.81328,5356.61,5335.65,5523.79,5502.83
4.96,243.227,62.5801,1.14074,65.9006,-2.93351,0.56788,3.81484,5358.49,5337,5525.5,5504.01
4.97,243.527,63.1678,1.14642,65.9151,-2.93496,0.567978,3.81634,5360.32,5338.4,5527.15,5505.24
4.98,243.823,63.7574,1.1521,65.9295,-2.93644,0.568065,3.81776,5362.09,5339.86,5528.75,5506.52
4.99,244.116,64.3488,1.15778,65.9439,-2.93793,0.568142,3.81911,5363.8,5341.36,5530.29,5507.84
5,244.406,64.942,1.16346,65.9583,-2.93943,0.568208,3.82039,5365.46,5342.91,5531.77,5509.22
5.01,244.692,65.5369,1.16915,65.9726,-2.94094,0.568263,3.82159,5367.07,5344.5,5533.21,5510.64
5.02,244.976,66.1336,1.17483,65.987,-2.94245,0.568309,3.82273,5368.63,5346.14,5534.59,5512.11
5.03,245.255,66.732,1.18051,66.0012,-2.94395,0.568345,3.8238,5370.14,5347.82,5535.93,5513.61
5.04,245.532,67.3321,1.1862,66.0155,-2.94543,0.568373,3.82482,5371.61,5349.53,5537.23,5515.15
5.05,245.805,67.9339,1.19188,66.0297,-2.94689,0.568393,3.82578,5373.05,5351.28,5538.5,5516.72
5.06,246.075,68.5374,1.19756,66.044,-2.94834,0.568407,3.82669,5374.45,5353.05,5539.73,5518.32
5.07,246.341,69.1425,1.20325,66.0581,-2.94975,0.568415,3.82757,5375.83,5354.84,5540.94,5519.94
5.08,246.604,69.7493,1.20893,66.0723,-2.95114,0.568418,3.82841,5377.19,5356.65,5542.12,5521.58
5.09,246.864,70.3577,1.21462,66.0864,-2.95249,0.568418,3.82923,5378.53,5358.46,5543.29,5523.23
5.1,247.12,70.9676,1.2203,66.1006,-2.95382,0.568415,3.83003,5379.87,5360.29,5544.46,5524.88
5.11,247.373,71.5792,1.22598,66.1147,-2.95511,0.568411,3.83081,5381.19,5362.12,5545.61,5526.54
5.12,247.622,72.1923,1.23167,66.1287,-2.95636,0.568405,3.83159,5382.52,5363.94,5546.77,5528.19
5.13,247.868,72.8069,1.23735,66.1428,-2.95759,0.5684,3.83237,5383.85,5365.76,5547.92,5529.84
5.14,248.111,73.423,1.24304,66.1568,-2.95878,0.568397,3.83316,5385.18,5367.57,5549.09,5531.47
5.15,248.35,74.0407,1.24872,66.1709,-2.95994,0.568395,3.83396,5386.53,5369.36,5550.27,5533.09
5.16,248.586,74.6598,1.2544,66.1849,-2.96107,0.568395,3.83478,5387.89,5371.13,5551.46,5534.7
5.17,248.818,75.2804,1.26009,66.1989,-2.96218,0.568399,3.83561,5389.27,5372.89,5552.67,5536.29
5.18,249.046,75.9024,1.26577,66.2128,-2.96326,0.568407,3.83647,5390.66,5374.62,5553.89,5537.85
5.19,249.272,76.5259,1.27146,66.2268,-2.96432,0.568418,3.83736,5392.08,5376.34,5555.14,5539.39
5.2,249.493,77.1507,1.27714,66.2407,-2.96536,0.568434,3.83827,5393.52,5378.02,5556.41,5540.91
5.21,249.712,77.7769,1.28282,66.2547,-2.96639,0.568454,3.83922,5394.98,5379.69,5557.7,5542.41
5.22,249.926,78.4045,1.28851,66.2686,-2.96741,0.568479,3.84019,5396.46,5381.33,5559.01,5543.88
5.23,250.137,79.0334,1.29419,66.2825,-2.96841,0.568508,3.84119,5397.96,5382.94,5560.34,5545.32
5.24,250.345,79.6637,1.29988,66.2963,-2.96941,0.568542,3.84223,5399.48,5384.53,5561.69,5546.75
5.25,250.549,80.2952,1.30557,66.3102,-2.97041,0.56858,3.84329,5401.02,5386.1,5563.07,5548.15
5.26,250.75,80.9281,1.31125,66.3241,-2.97141,0.568623,3.84438,5402.58,5387.65,5564.46,5549.53
5.27,250.947,81.5622,1.31694,66.3379,-2.97241,0.568669,3.84549,5404.16,5389.18,5565.87,5550.89
5.28,251.14,82.1975,1.32262,66.3517,-2.97341,0.568719,3.84663,5405.75,5390.69,5567.29,5552.23
5.29,251.33,82.834,1.32831,66.3655,-2.97442,0.568772,3.84779,5407.35,5392.18,5568.72,5553.56
5.3,251.516,83.4718,1.334,66.3793,-2.97544,0.568827,3.84897,5408.97,5393.67,5570.17,5554.87
5.31,251.699,84.1107,1.33969,66.3931,-2.97647,0.568885,3.85016,5410.59,5395.14,5571.62,5556.17
5.32,251.878,84.7508,1.34538,66.4068,-2.97751,0.568945,3.85136,5412.21,5396.6,5573.08,5557.47
5.33,252.053,85.3921,1.35107,66.4205,-2.97856,0.569006,3.85257,5413.84,5398.05,5574.55,5558.75
5.34,252.225,86.0344,1.35676,66.4342,-2.97962,0.569068,3.85378,5415.48,5399.5,5576.01,5560.03
5.35,252.393,86.6779,1.36245,66.4479,-2.9807,0.569131,3.855,5417.11,5400.95,5577.48,5561.31
5.36,252.558,87.3224,1.36814,66.4616,-2.98178,0.569193,3.85622,5418.74,5402.39,5578.94,5562.59
5.37,252.719,87.968,1.37383,66.4752,-2.98288,0.569256,3.85743,5420.36,5403.84,5580.4,5563.87
5.38,252.876,88.6146,1.37953,66.4889,-2.98399,0.569317,3.85864,5421.98,5405.29,5581.85,5565.16
5.39,253.03,89.2623,1.38522,66.5025,-2.98511,0.569378,3.85984,5423.59,5406.74,5583.29,5566.44
5.4,253.18,89.9109,1.39091,66.5161,-2.98625,0.569437,3.86103,5425.19,5408.2,5584.72,5567.73
5.41,253.326,90.5605,1.39661,66.5296,-2.98739,0.569495,3.86221,5426.78,5409.66,5586.15,5569.03
5.42,253.469,91.2111,1.4023,66.5432,-2.98853,0.569552,3.86338,5428.36,5411.13,5587.56,5570.34
5.43,253.608,91.8626,1.408,66.5567,-2.98969,0.569606,3.86454,5429.92,5412.61,5588.97,5571.65
5.44,253.744,92.515,1.4137,66.5702,-2.99085,0.569658,3.86568,5431.48,5414.09,5590.36,5572.97
5.45,253.875,93.1683,1.41939,66.5837,-2.99201,0.569709,3.8668,5433.02,5415.59,5591.74,5574.3
5.46,254.003,93.8225,1.42509,66.5971,-2.99318,0.569757,3.86791,5434.55,5417.09,5593.1,5575.64
5.47,254.127,94.4776,1.43079,66.6106,-2.99435,0.569803,3.869,5436.07,5418.6,5594.46,5576.98
5.48,254.248,95.1334,1.43649,66.624,-2.99552,0.569848,3.87008,5437.58,5420.11,5595.8,5578.33
5.49,254.365,95.7901,1.44218,66.6374,-2.99668,0.56989,3.87115,5439.08,5421.64,5597.13,5579.69
5.5,254.478,96.4475,1.44788,66.6508,-2.99785,0.569931,3.8722,5440.56,5423.17,5598.46,5581.06
5.51,254.587,97.1058,1.45358,66.6641,-2.99901,0.569969,3.87324,5442.04,5424.7,5599.77,5582.43
5.52,254.693,97.7647,1.45928,66.6774,-3.00016,0.570007,3.87427,5443.51,5426.24,5601.08,5583.81
5.53,254.795,98.4244,1.46498,66.6908,-3.00131,0.570043,3.87529,5444.97,5427.78,5602.37,5585.19
5.54,254.893,99.0848,1.47068,66.704,-3.00246,0.570077,3.8763,5446.42,5429.33,5603.66,5586.57
5.55,254.988,99.7459,1.47639,66.7173,-3.0036,0.570111,3.8773,5447.87,5430.88,5604.95,5587.96
5.56,255.078,100.408,1.48209,66.7306,-3.00473,0.570144,3.87829,5449.31,5432.43,5606.23,5589.35
5.57,255.165,101.07,1.48779,66.7438,-3.00585,0.570176,3.87928,5450.75,5433.98,5607.51,5590.73
5.58,255.249,101.733,1.49349,66.757,-3.00697,0.570208,3.88026,5452.19,5435.53,5608.78,5592.12
5.59,255.328,102.397,1.49919,66.7702,-3.00808,0.57024,3.88125,5453.62,5437.08,5610.05,5593.51
5.6,255.404,103.061,1.50489,66.7834,-3.00918,0.570272,3.88223,5455.05,5438.62,5611.32,5594.89
5.61,255.476,103.725,1.5106,66.7965,-3.01028,0.570303,3.88321,5456.48,5440.16,5612.59,5596.27
5.62,255.544,104.391,1.5163,66.8097,-3.01136,0.570335,3.88419,5457.92,5441.7,5613.87,5597.65
5.63,255.608,105.056,1.522,66.8228,-3.01244,0.570368,3.88518,5459.35,5443.23,5615.14,5599.02
5.64,255.669,105.723,1.52771,66.8359,-3.01352,0.570401,3.88616,5460.79,5444.76,5616.41,5600.39
5.65,255.726,106.389,1.53341,66.849,-3.01458,0.570434,3.88715,5462.22,5446.28,5617.69,5601.75
5.66,255.779,107.056,1.53912,66.8621,-3.01565,0.570469,3.88815,5463.66,5447.8,5618.97,5603.1
5.67,255.828,107.724,1.54482,66.8751,-3.0167,0.570504,3.88914,5465.1,5449.31,5620.25,5604.46
5.68,255.873,108.392,1.55053,66.8881,-3.01776,0.57054,3.89015,5466.55,5450.81,5621.54,5605.8
5.69,255.915,109.06,1.55623,66.9011,-3.01881,0.570576,3.89115,5468,5452.31,5622.82,5607.14
5.7,255.953,109.729,1.56194,66.9141,-3.01985,0.570614,3.89216,5469.44,5453.8,5624.11,5608.47
5.71,255.987,110.398,1.56765,66.9271,-3.0209,0.570652,3.89318,5470.9,5455.29,5625.41,5609.8
5.72,256.017,111.067,1.57335,66.9401,-3.02194,0.570691,3.8942,5472.35,5456.77,5626.7,5611.12
