time,x,y,yaw,vx,vy,yaw_rate,lat_accel_g
4.73,248.487,44.3506,0.827936,74.1579,-3.18522,0.472578,3.57241
4.74,249.011,44.8768,0.832661,74.2073,-3.19058,0.472527,3.57441
4.75,249.533,45.4058,0.837386,74.2566,-3.19592,0.472476,3.5764
4.76,250.052,45.9376,0.842111,74.3057,-3.20125,0.472425,3.57838
4.77,250.57,46.4722,0.846835,74.3548,-3.20657,0.472374,3.58035
4.78,251.085,47.0095,0.851558,74.4037,-3.21187,0.472323,3.58232
4.79,251.598,47.5496,0.856281,74.4524,-3.21716,0.472272,3.58428
4.8,252.109,48.0925,0.861004,74.5011,-3.22244,0.472221,3.58624
4.81,252.618,48.6381,0.865725,74.5496,-3.22771,0.47217,3.58818
4.82,253.125,49.1864,0.870447,74.5979,-3.23297,0.472119,3.59012
4.83,253.629,49.7374,0.875168,74.6462,-3.23821,0.472068,3.59205
4.84,254.131,50.2912,0.879888,74.6943,-3.24344,0.472017,3.59398
4.85,254.631,50.8477,0.884608,74.7423,-3.24866,0.471965,3.5959
4.86,255.128,51.4068,0.889327,74.7901,-3.25386,0.471914,3.59781
4.87,255.623,51.9686,0.894046,74.8379,-3.25906,0.471863,3.59971
4.88,256.116,52.5331,0.898765,74.8855,-3.26424,0.471811,3.60161
4.89,256.606,53.1003,0.903482,74.933,-3.26941,0.47176,3.6035
4.9,257.095,53.6701,0.9082,74.9803,-3.27456,0.471708,3.60539
4.91,257.58,54.2426,0.912917,75.0276,-3.2797,0.471657,3.60726
4.92,258.064,54.8176,0.917633,75.0747,-3.28484,0.471605,3.60913
4.93,258.545,55.3953,0.922349,75.1216,-3.28996,0.471554,3.611
4.94,259.023,55.9756,0.927064,75.1685,-3.29506,0.471502,3.61286
4.95,259.5,56.5585,0.931779,75.2152,-3.30016,0.471451,3.61471
4.96,259.973,57.144,0.936493,75.2618,-3.30524,0.471399,3.61655
4.97,260.445,57.732,0.941207,75.3083,-3.31031,0.471347,3.61839
4.98,260.913,58.3226,0.94592,75.3546,-3.31537,0.471296,3.62022
4.99,261.38,58.9158,0.950632,75.4009,-3.32041,0.471244,3.62204
5,261.844,59.5115,0.955345,75.447,-3.32545,0.471192,3.62386
5.01,262.305,60.1097,0.960056,75.493,-3.33047,0.471141,3.62567
5.02,262.764,60.7105,0.964767,75.5388,-3.33548,0.471089,3.62747
5.03,263.22,61.3137,0.969478,75.5846,-3.34048,0.471037,3.62927
5.04,263.674,61.9194,0.974188,75.6302,-3.34546,0.470985,3.63106
5.05,264.125,62.5277,0.978898,75.6757,-3.35043,0.470934,3.63285
5.06,264.574,63.1383,0.983607,75.721,-3.3554,0.470882,3.63462
5.07,265.02,63.7515,0.988315,75.7663,-3.36034,0.47083,3.6364
5.08,265.463,64.3671,0.993023,75.8114,-3.36528,0.470778,3.63816
5.09,265.904,64.9851,0.997731,75.8564,-3.37021,0.470726,3.63992
5.1,266.342,65.6055,1.00244,75.9013,-3.37512,0.470674,3.64167
5.11,266.778,66.2283,1.00714,75.9461,-3.38002,0.470623,3.64342
5.12,267.21,66.8536,1.01185,75.9907,-3.38491,0.470571,3.64516
5.13,267.641,67.4812,1.01656,76.0353,-3.38979,0.470519,3.64689
5.14,268.068,68.1112,1.02126,76.0797,-3.39465,0.470467,3.64862
5.15,268.493,68.7435,1.02596,76.1239,-3.39951,0.470415,3.65034
5.16,268.915,69.3782,1.03067,76.1681,-3.40435,0.470363,3.65206
5.17,269.334,70.0152,1.03537,76.2122,-3.40918,0.470312,3.65377
5.18,269.751,70.6546,1.04007,76.2561,-3.41399,0.47026,3.65547
5.19,270.165,71.2962,1.04478,76.2999,-3.4188,0.470208,3.65717
5.2,270.576,71.9402,1.04948,76.3436,-3.42359,0.470156,3.65886
5.21,270.984,72.5864,1.05418,76.3872,-3.42838,0.470104,3.66054
5.22,271.39,73.2349,1.05888,76.4306,-3.43315,0.470053,3.66222
5.23,271.793,73.8857,1.06358,76.474,-3.43791,0.470001,3.6639
5.24,272.193,74.5387,1.06828,76.5172,-3.44265,0.469949,3.66556
5.25,272.59,75.1939,1.07298,76.5603,-3.44739,0.469897,3.66722
5.26,272.984,75.8513,1.07768,76.6033,-3.45211,0.469845,3.66888
5.27,273.376,76.5109,1.08238,76.6462,-3.45682,0.469794,3.67053
5.28,273.764,77.1728,1.08707,76.6889,-3.46152,0.469742,3.67217
5.29,274.15,77.8368,1.09177,76.7316,-3.46621,0.46969,3.67381
5.3,274.533,78.5029,1.09647,76.7741,-3.47089,0.469638,3.67544
5.31,274.913,79.1712,1.10116,76.8165,-3.47555,0.469587,3.67707
5.32,275.29,79.8417,1.10586,76.8588,-3.48021,0.469535,3.67869
5.33,275.664,80.5142,1.11056,76.901,-3.48485,0.469483,3.6803
5.34,276.035,81.1889,1.11525,76.9431,-3.48948,0.469432,3.68191
5.35,276.403,81.8657,1.11994,76.985,-3.4941,0.46938,3.68351
5.36,276.769,82.5445,1.12464,77.0269,-3.49871,0.469329,3.68511
5.37,277.131,83.2254,1.12933,77.0686,-3.5033,0.469277,3.6867
5.38,277.49,83.9084,1.13402,77.1102,-3.50789,0.469226,3.68829
5.39,277.847,84.5934,1.13871,77.1517,-3.51246,0.469174,3.68987
5.4,278.2,85.2804,1.14341,77.1931,-3.51702,0.469122,3.69144
5.41,278.55,85.9694,1.1481,77.2344,-3.52157,0.469071,3.69301
5.42,278.898,86.6604,1.15279,77.2756,-3.52611,0.46902,3.69457
5.43,279.242,87.3534,1.15748,77.3166,-3.53064,0.468968,3.69613
5.44,279.583,88.0484,1.16217,77.3575,-3.53515,0.468917,3.69768
5.45,279.921,88.7453,1.16686,77.3984,-3.53966,0.468865,3.69923
5.46,280.256,89.4441,1.17154,77.4391,-3.54415,0.468814,3.70077
5.47,280.588,90.1449,1.17623,77.4797,-3.54863,0.468763,3.7023
5.48,280.917,90.8475,1.18092,77.5202,-3.55311,0.468712,3.70383
5.49,281.243,91.5521,1.18561,77.5606,-3.55756,0.46866,3.70536
5.5,281.566,92.2585,1.19029,77.6009,-3.56201,0.468609,3.70688
5.51,281.885,92.9668,1.19498,77.641,-3.56645,0.468558,3.70839
5.52,282.201,93.677,1.19966,77.6811,-3.57088,0.468507,3.7099
5.53,282.515,94.389,1.20435,77.7211,-3.57529,0.468456,3.7114
5.54,282.825,95.1028,1.20903,77.7609,-3.57969,0.468405,3.7129
5.55,283.132,95.8184,1.21372,77.8006,-3.58409,0.468354,3.71439
5.56,283.436,96.5357,1.2184,77.8402,-3.58847,0.468303,3.71588
5.57,283.736,97.2549,1.22308,77.8798,-3.59284,0.468252,3.71736
5.58,284.034,97.9758,1.22776,77.9192,-3.5972,0.468201,3.71884
5.59,284.328,98.6984,1.23245,77.9585,-3.60154,0.46815,3.72031
5.6,284.619,99.4228,1.23713,77.9977,-3.60588,0.468099,3.72178
5.61,284.906,100.149,1.24181,78.0368,-3.61021,0.468048,3.72324
5.62,285.191,100.877,1.24649,78.0757,-3.61452,0.467998,3.72469
5.63,285.472,101.606,1.25117,78.1146,-3.61882,0.467947,3.72615
5.64,285.75,102.337,1.25585,78.1534,-3.62312,0.467896,3.72759
5.65,286.025,103.07,1.26053,78.192,-3.6274,0.467846,3.72903
5.66,286.296,103.804,1.2652,78.2306,-3.63167,0.467795,3.73047
5.67,286.565,104.54,1.26988,78.269,-3.63593,0.467745,3.7319
5.68,286.83,105.278,1.27456,78.3074,-3.64018,0.467694,3.73332
5.69,287.091,106.017,1.27924,78.3456,-3.64442,0.467644,3.73474
5.7,287.349,106.758,1.28391,78.3837,-3.64864,0.467593,3.73616
5.71,287.604,107.5,1.28859,78.4218,-3.65286,0.467543,3.73757
5.72,287.856,108.244,1.29326,78.4597,-3.65707,0.467493,3.73897
5.73,288.104,108.99,1.29794,78.4975,-3.66126,0.467442,3.74037
5.74,288.349,109.737,1.30261,78.5352,-3.66545,0.467392,3.74177
5.75,288.591,110.485,1.30729,78.5728,-3.66962,0.467342,3.74316
5.76,288.829,111.235,1.31196,78.6104,-3.67378,0.467292,3.74455
5.77,289.064,111.986,1.31663,78.6478,-3.67793,0.467242,3.74593
5.78,289.296,112.739,1.3213,78.6851,-3.68207,0.467192,3.7473
5.79,289.524,113.493,1.32597,78.7223,-3.6862,0.467142,3.74867
5.8,289.748,114.249,1.33065,78.7594,-3.69032,0.467092,3.75004
5.81,289.97,115.006,1.33532,78.7964,-3.69443,0.467042,3.7514
5.82,290.188,115.764,1.33999,78.8333,-3.69853,0.466993,3.75276
5.83,290.402,116.524,1.34466,78.8701,-3.70262,0.466943,3.75411
5.84,290.613,117.285,1.34933,78.9067,-3.7067,0.466893,3.75546
5.85,290.821,118.047,1.35399,78.9433,-3.71077,0.466844,3.7568
5.86,291.025,118.811,1.35866,78.9798,-3.71482,0.466794,3.75814
5.87,291.225,119.576,1.36333,79.0162,-3.71887,0.466745,3.75947
5.88,291.423,120.342,1.368,79.0525,-3.7229,0.466695,3.7608
5.89,291.616,121.11,1.37266,79.0887,-3.72693,0.466646,3.76212
5.9,291.807,121.878,1.37733,79.1248,-3.73094,0.466597,3.76344
5.91,291.994,122.648,1.382,79.1608,-3.73495,0.466547,3.76476
5.92,292.177,123.419,1.38666,79.1967,-3.73894,0.466498,3.76606
5.93,292.357,124.192,1.39133,79.2325,-3.74292,0.466449,3.76737
5.94,292.533,124.965,1.39599,79.2682,-3.7469,0.4664,3.76867
5.95,292.706,125.74,1.40065,79.3038,-3.75086,0.466351,3.76997
5.96,292.875,126.516,1.40532,79.3392,-3.75481,0.466302,3.77126
5.97,293.041,127.293,1.40998,79.3746,-3.75875,0.466253,3.77255
5.98,293.203,128.071,1.41464,79.4099,-3.76268,0.466204,3.77383
5.99,293.362,128.85,1.4193,79.4451,-3.76661,0.466155,3.77511
6,293.517,129.631,1.42396,79.4803,-3.77052,0.466107,3.77638
6.01,293.669,130.412,1.42863,79.5153,-3.77442,0.466058,3.77765
6.02,293.817,131.194,1.43329,79.5502,-3.77831,0.46601,3.77891
6.03,293.961,131.978,1.43795,79.585,-3.78219,0.465961,3.78017
6.04,294.102,132.762,1.44261,79.6197,-3.78606,0.465913,3.78143
6.05,294.24,133.547,1.44726,79.6543,-3.78992,0.465864,3.78268
6.06,294.374,134.334,1.45192,79.6889,-3.79377,0.465816,3.78393
6.07,294.504,135.121,1.45658,79.7233,-3.79761,0.465768,3.78517
6.08,294.63,135.909,1.46124,79.7576,-3.80144,0.465719,3.78641
6.09,294.753,136.698,1.46589,79.7919,-3.80526,0.465671,3.78764
6.1,294.873,137.488,1.47055,79.826,-3.80907,0.465623,3.78887
6.11,294.989,138.279,1.47521,79.8601,-3.81287,0.465575,3.7901
6.12,295.101,139.071,1.47986,79.894,-3.81666,0.465527,3.79132
6.13,295.209,139.864,1.48452,79.9279,-3.82044,0.465479,3.79254
6.14,295.314,140.657,1.48917,79.9616,-3.82421,0.465432,3.79375
6.15,295.416,141.451,1.49383,79.9953,-3.82797,0.465384,3.79496
6.16,295.513,142.246,1.49848,80.0289,-3.83172,0.465336,3.79616
6.17,295.607,143.042,1.50313,80.0624,-3.83546,0.465289,3.79736
6.18,295.698,143.839,1.50779,80.0958,-3.83919,0.465241,3.79856
6.19,295.784,144.636,1.51244,80.1291,-3.84291,0.465194,3.79975
6.2,295.868,145.434,1.51709,80.1623,-3.84662,0.465146,3.80094
6.21,295.947,146.233,1.52174,80.1954,-3.85032,0.465099,3.80212
6.22,296.023,147.033,1.52639,80.2284,-3.85401,0.465052,3.8033
6.23,296.095,147.833,1.53104,80.2613,-3.85769,0.465005,3.80448
6.24,296.163,148.634,1.53569,80.2942,-3.86136,0.464958,3.80565
6.25,296.228,149.435,1.54034,80.3269,-3.86503,0.464911,3.80681
6.26,296.289,150.237,1.54499,80.3596,-3.86868,0.464864,3.80798
6.27,296.346,151.04,1.54964,80.3922,-3.87232,0.464817,3.80914
6.28,296.4,151.843,1.55429,80.4246,-3.87595,0.46477,3.81029
6.29,296.45,152.647,1.55893,80.457,-3.87958,0.464723,3.81144
6.3,296.496,153.451,1.56358,80.4893,-3.88319,0.464677,3.81259
6.31,296.539,154.256,1.56823,80.5215,-3.88679,0.46463,3.81373
6.32,296.578,155.061,1.57287,80.5536,-3.89039,0.464584,3.81487
6.33,296.613,155.867,1.57752,80.5857,-3.89397,0.464537,3.81601
6.34,296.645,156.674,1.58216,80.6176,-3.89755,0.464491,3.81714
6.35,296.672,157.48,1.58681,80.6494,-3.90111,0.464445,3.81827
6.36,296.696,158.288,1.59145,80.6812,-3.90467,0.464398,3.81939
6.37,296.717,159.095,1.5961,80.7129,-3.90822,0.464352,3.82051
6.38,296.733,159.903,1.60074,80.7444,-3.91175,0.464306,3.82162
6.39,296.746,160.712,1.60538,80.7759,-3.91528,0.46426,3.82274
6.4,296.755,161.521,1.61002,80.8073,-3.9188,0.464214,3.82384
6.41,296.761,162.33,1.61467,80.8387,-3.92231,0.464168,3.82495
6.42,296.762,163.139,1.61931,80.8699,-3.92581,0.464123,3.82605
6.43,296.76,163.949,1.62395,80.901,-3.9293,0.464077,3.82715
6.44,296.755,164.759,1.62859,80.9321,-3.93278,0.464031,3.82824
6.45,296.745,165.57,1.63323,80.963,-3.93625,0.463986,3.82933
6.46,296.732,166.38,1.63787,80.9939,-3.93971,0.46394,3.83041
6.47,296.715,167.191,1.64251,81.0247,-3.94316,0.463895,3.83149
6.48,296.694,168.002,1.64715,81.0554,-3.94661,0.46385,3.83257
6.49,296.669,168.814,1.65179,81.0861,-3.95004,0.463804,3.83365
6.5,296.641,169.625,1.65642,81.1166,-3.95347,0.463759,3.83472
6.51,296.609,170.437,1.66106,81.147,-3.95688,0.463714,3.83578
6.52,296.573,171.249,1.6657,81.1774,-3.96029,0.463669,3.83685
6.53,296.534,172.061,1.67033,81.2077,-3.96369,0.463624,3.83791
6.54,296.49,172.873,1.67497,81.2379,-3.96708,0.463579,3.83896
6.55,296.443,173.685,1.67961,81.268,-3.97046,0.463535,3.84001
6.56,296.392,174.497,1.68424,81.298,-3.97383,0.46349,3.84106
6.57,296.338,175.309,1.68887,81.328,-3.97719,0.463445,3.84211
6.58,296.279,176.122,1.69351,81.3578,-3.98054,0.463401,3.84315
6.59,296.217,176.934,1.69814,81.3876,-3.98388,0.463356,3.84419
6.6,296.151,177.746,1.70278,81.4173,-3.98722,0.463312,3.84522
6.61,296.082,178.559,1.70741,81.4469,-3.99054,0.463268,3.84625
6.62,296.008,179.371,1.71204,81.4764,-3.99386,0.463224,3.84728
6.63,295.931,180.183,1.71667,81.5058,-3.99717,0.46318,3.8483
6.64,295.85,180.995,1.7213,81.5352,-4.00047,0.463135,3.84932
6.65,295.765,181.807,1.72594,81.5645,-4.00375,0.463091,3.85034
6.66,295.677,182.619,1.73057,81.5937,-4.00704,0.463048,3.85135
6.67,295.584,183.431,1.7352,81.6228,-4.01031,0.463004,3.85236
6.68,295.488,184.243,1.73983,81.6518,-4.01357,0.46296,3.85337
6.69,295.388,185.055,1.74446,81.6807,-4.01682,0.462916,3.85437
6.7,295.285,185.866,1.74909,81.7096,-4.02007,0.462873,3.85537
6.71,295.177,186.677,1.75371,81.7384,-4.02331,0.462829,3.85636
6.72,295.066,187.488,1.75834,81.7671,-4.02653,0.462786,3.85736
6.73,294.951,188.299,1.76297,81.7957,-4.02975,0.462743,3.85835
6.74,294.832,189.109,1.7676,81.8243,-4.03296,0.462699,3.85933
6.75,294.71,189.919,1.77222,81.8527,-4.03616,0.462656,3.86031
6.76,294.584,190.729,1.77685,81.8811,-4.03936,0.462613,3.86129
6.77,294.453,191.539,1.78148,81.9094,-4.04254,0.46257,3.86227
6.78,294.32,192.348,1.7861,81.9376,-4.04572,0.462527,3.86324
6.79,294.182,193.157,1.79073,81.9658,-4.04888,0.462484,3.86421
6.8,294.041,193.966,1.79535,81.9938,-4.05204,0.462442,3.86517
6.81,293.896,194.774,1.79997,82.0218,-4.05519,0.462399,3.86614
6.82,293.747,195.581,1.8046,82.0497,-4.05833,0.462356,3.8671
6.83,293.594,196.389,1.80922,82.0775,-4.06146,0.462314,3.86805
6.84,293.437,197.196,1.81384,82.1053,-4.06459,0.462271,3.869
6.85,293.277,198.002,1.81847,82.1329,-4.0677,0.462229,3.86995
6.86,293.113,198.808,1.82309,82.1605,-4.07081,0.462187,3.8709
6.87,292.946,199.614,1.82771,82.188,-4.07391,0.462145,3.87184
6.88,292.774,200.419,1.83233,82.2155,-4.077,0.462103,3.87278
6.89,292.599,201.223,1.83695,82.2428,-4.08008,0.462061,3.87372
6.9,292.42,202.027,1.84157,82.2701,-4.08315,0.462019,3.87465
6.91,292.237,202.83,1.84619,82.2973,-4.08622,0.461977,3.87558
6.92,292.05,203.633,1.85081,82.3244,-4.08928,0.461935,3.87651
6.93,291.86,204.435,1.85543,82.3515,-4.09232,0.461893,3.87743
6.94,291.666,205.237,1.86005,82.3785,-4.09536,0.461852,3.87835
6.95,291.468,206.038,1.86467,82.4054,-4.09839,0.46181,3.87927
6.96,291.267,206.838,1.86929,82.4322,-4.10142,0.461769,3.88018
6.97,291.062,207.637,1.8739,82.4589,-4.10443,0.461727,3.88109
6.98,290.853,208.436,1.87852,82.4856,-4.10744,0.461686,3.882
6.99,290.64,209.234,1.88314,82.5122,-4.11044,0.461645,3.88291
7,290.423,210.032,1.88775,82.5387,-4.11343,0.461604,3.88381
7.01,290.203,210.828,1.89237,82.5651,-4.11641,0.461563,3.88471
7.02,289.979,211.624,1.89699,82.5915,-4.11938,0.461522,3.8856
7.03,289.751,212.42,1.9016,82.6178,-4.12235,0.461481,3.8865
7.04,289.52,213.214,1.90621,82.644,-4.12531,0.46144,3.88739
7.05,289.285,214.007,1.91083,82.6701,-4.12826,0.461399,3.88827
7.06,289.046,214.8,1.91544,82.6962,-4.1312,0.461359,3.88916
7.07,288.803,215.592,1.92006,82.7222,-4.13413,0.461318,3.89004
7.08,288.557,216.383,1.92467,82.7481,-4.13706,0.461278,3.89091
7.09,288.307,217.173,1.92928,82.774,-4.13997,0.461237,3.89179
7.1,288.054,217.962,1.93389,82.7997,-4.14288,0.461197,3.89266
7.11,287.796,218.75,1.93851,82.8254,-4.14578,0.461157,3.89353
7.12,287.535,219.537,1.94312,82.8511,-4.14868,0.461117,3.8944
7.13,287.27,220.324,1.94773,82.8766,-4.15156,0.461077,3.89526
7.14,287.002,221.109,1.95234,82.9021,-4.15444,0.461037,3.89612
7.15,286.73,221.893,1.95695,82.9275,-4.15731,0.460997,3.89698
7.16,286.454,222.677,1.96156,82.9528,-4.16017,0.460957,3.89783
7.17,286.174,223.459,1.96617,82.9781,-4.16302,0.460918,3.89868
7.18,285.891,224.24,1.97078,83.0033,-4.16587,0.460878,3.89953
7.19,285.604,225.02,1.97539,83.0284,-4.16871,0.460838,3.90038
7.2,285.314,225.799,1.97999,83.0535,-4.17154,0.460799,3.90122
7.21,285.02,226.577,1.9846,83.0785,-4.17436,0.46076,3.90206
7.22,284.722,227.354,1.98921,83.1034,-4.17717,0.46072,3.9029
7.23,284.42,228.13,1.99382,83.1282,-4.17998,0.460681,3.90373
7.24,284.115,228.904,1.99842,83.153,-4.18278,0.460642,3.90456
7.25,283.806,229.678,2.00303,83.1777,-4.18557,0.460603,3.90539
7.26,283.494,230.45,2.00763,83.2023,-4.18835,0.460564,3.90622
7.27,283.178,231.221,2.01224,83.2268,-4.19113,0.460525,3.90704
7.28,282.858,231.991,2.01684,83.2513,-4.1939,0.460486,3.90786
7.29,282.535,232.759,2.02145,83.2757,-4.19666,0.460448,3.90868
7.3,282.208,233.526,2.02605,83.3001,-4.19941,0.460409,3.90949
7.31,281.877,234.292,2.03066,83.3244,-4.20215,0.46037,3.9103
7.32,281.543,235.057,2.03526,83.3486,-4.20489,0.460332,3.91111
7.33,281.205,235.82,2.03986,83.3727,-4.20762,0.460294,3.91192
7.34,280.864,236.582,2.04447,83.3968,-4.21034,0.460255,3.91272
7.35,280.519,237.343,2.04907,83.4208,-4.21306,0.460217,3.91352
7.36,280.171,238.102,2.05367,83.4447,-4.21577,0.460179,3.91432
7.37,279.819,238.86,2.05827,83.4686,-4.21847,0.460141,3.91512
7.38,279.463,239.616,2.06287,83.4924,-4.22116,0.460103,3.91591
7.39,279.104,240.371,2.06747,83.5161,-4.22384,0.460065,3.9167
7.4,278.741,241.125,2.07208,83.5397,-4.22652,0.460027,3.91749
7.41,278.375,241.877,2.07668,83.5633,-4.22919,0.45999,3.91827
7.42,278.005,242.628,2.08127,83.5869,-4.23185,0.459952,3.91906
7.43,277.631,243.377,2.08587,83.6103,-4.23451,0.459914,3.91984
7.44,277.254,244.124,2.09047,83.6337,-4.23716,0.459877,3.92061
7.45,276.874,244.87,2.09507,83.657,-4.2398,0.45984,3.92139
7.46,276.49,245.615,2.09967,83.6803,-4.24243,0.459802,3.92216
7.47,276.102,246.358,2.10427,83.7035,-4.24505,0.459765,3.92293
7.48,275.711,247.1,2.10887,83.7266,-4.24767,0.459728,3.9237
7.49,275.317,247.839,2.11346,83.7497,-4.25028,0.459691,3.92446
7.5,274.919,248.578,2.11806,83.7726,-4.25289,0.459654,3.92522
7.51,274.517,249.314,2.12266,83.7956,-4.25548,0.459617,3.92598
7.52,274.112,250.049,2.12725,83.8184,-4.25807,0.45958,3.92674
7.53,273.704,250.782,2.13185,83.8412,-4.26065,0.459543,3.92749
7.54,273.292,251.514,2.13644,83.864,-4.26323,0.459507,3.92824
7.55,272.876,252.244,2.14104,83.8866,-4.2658,0.45947,3.92899
7.56,272.458,252.972,2.14563,83.9092,-4.26836,0.459434,3.92974
7.57,272.035,253.699,2.15023,83.9318,-4.27091,0.459397,3.93048
7.58,271.61,254.423,2.15482,83.9542,-4.27346,0.459361,3.93122
7.59,271.18,255.146,2.15941,83.9766,-4.276,0.459325,3.93196
7.6,270.748,255.868,2.16401,83.999,-4.27853,0.459289,3.9327
7.61,270.312,256.587,2.1686,84.0212,-4.28105,0.459253,3.93343
7.62,269.873,257.305,2.17319,84.0435,-4.28357,0.459217,3.93416
7.63,269.43,258.02,2.17778,84.0656,-4.28608,0.459181,3.93489
7.64,268.984,258.734,2.18237,84.0877,-4.28858,0.459145,3.93562
7.65,268.534,259.446,2.18697,84.1097,-4.29108,0.459109,3.93635
7.66,268.081,260.157,2.19156,84.1317,-4.29357,0.459074,3.93707
7.67,267.625,260.865,2.19615,84.1536,-4.29605,0.459038,3.93779
7.68,267.165,261.571,2.20074,84.1754,-4.29853,0.459002,3.9385
7.69,266.702,262.276,2.20533,84.1972,-4.301,0.458967,3.93922
7.7,266.236,262.978,2.20992,84.2189,-4.30346,0.458932,3.93993
7.71,265.766,263.679,2.21451,84.2405,-4.30592,0.458896,3.94064
7.72,265.293,264.377,2.21909,84.2621,-4.30836,0.458861,3.94135
7.73,264.817,265.074,2.22368,84.2836,-4.31081,0.458826,3.94205
7.74,264.337,265.768,2.22827,84.3051,-4.31324,0.458791,3.94276
7.75,263.855,266.461,2.23286,84.3265,-4.31567,0.458756,3.94346
7.76,263.368,267.152,2.23745,84.3478,-4.31809,0.458721,3.94416
7.77,262.879,267.84,2.24203,84.3691,-4.3205,0.458687,3.94485
7.78,262.386,268.526,2.24662,84.3903,-4.32291,0.458652,3.94554
7.79,261.89,269.211,2.25121,84.4115,-4.32531,0.458617,3.94624
7.8,261.391,269.893,2.25579,84.4326,-4.3277,0.458583,3.94692
7.81,260.889,270.573,2.26038,84.4536,-4.33009,0.458548,3.94761
7.82,260.383,271.251,2.26496,84.4746,-4.33247,0.458514,3.9483
7.83,259.874,271.927,2.26955,84.4955,-4.33484,0.45848,3.94898
7.84,259.362,272.6,2.27413,84.5163,-4.33721,0.458446,3.94966
7.85,258.847,273.272,2.27872,84.5371,-4.33957,0.458411,3.95034
7.86,258.328,273.941,2.2833,84.5579,-4.34192,0.458377,3.95101
7.87,257.807,274.608,2.28788,84.5785,-4.34427,0.458343,3.95168
7.88,257.282,275.273,2.29247,84.5991,-4.34661,0.45831,3.95235
7.89,256.754,275.935,2.29705,84.6197,-4.34895,0.458276,3.95302
7.9,256.223,276.596,2.30163,84.6402,-4.35127,0.458242,3.95369
7.91,255.688,277.254,2.30622,84.6606,-4.35359,0.458208,3.95435
7.92,255.151,277.91,2.3108,84.681,-4.35591,0.458175,3.95502
7.93,254.61,278.563,2.31538,84.7013,-4.35822,0.458141,3.95568
7.94,254.067,279.214,2.31996,84.7216,-4.36052,0.458108,3.95633
7.95,253.52,279.863,2.32454,84.7418,-4.36281,0.458075,3.95699
7.96,252.97,280.509,2.32912,84.7619,-4.3651,0.458041,3.95764
7.97,252.417,281.153,2.3337,84.782,-4.36738,0.458008,3.95829
7.98,251.861,281.795,2.33828,84.802,-4.36966,0.457975,3.95894
7.99,251.302,282.434,2.34286,84.822,-4.37192,0.457942,3.95959
8,250.74,283.071,2.34744,84.8419,-4.37419,0.457909,3.96023
8.01,250.175,283.706,2.35202,84.8618,-4.37644,0.457876,3.96088
8.02,249.607,284.338,2.3566,84.8816,-4.37869,0.457844,3.96152
8.03,249.036,284.967,2.36118,84.9013,-4.38094,0.457811,3.96215
8.04,248.462,285.595,2.36575,84.921,-4.38317,0.457778,3.96279
8.05,247.884,286.219,2.37033,84.9406,-4.3854,0.457746,3.96342
8.06,247.304,286.841,2.37491,84.9602,-4.38763,0.457713,3.96406
8.07,246.721,287.461,2.37949,84.9797,-4.38985,0.457681,3.96469
8.08,246.135,288.078,2.38406,84.9991,-4.39206,0.457648,3.96531
8.09,245.546,288.693,2.38864,85.0185,-4.39426,0.457616,3.96594
8.1,244.954,289.305,2.39321,85.0379,-4.39646,0.457584,3.96656
8.11,244.359,289.914,2.39779,85.0572,-4.39866,0.457552,3.96718
8.12,243.762,290.521,2.40237,85.0764,-4.40084,0.45752,3.9678
8.13,243.161,291.125,2.40694,85.0956,-4.40302,0.457488,3.96842
8.14,242.557,291.727,2.41152,85.1147,-4.4052,0.457456,3.96904
8.15,241.951,292.326,2.41609,85.1337,-4.40736,0.457425,3.96965
8.16,241.342,292.922,2.42066,85.1528,-4.40953,0.457393,3.97026
8.17,240.73,293.516,2.42524,85.1717,-4.41168,0.457361,3.97087
8.18,240.115,294.107,2.42981,85.1906,-4.41383,0.45733,3.97148
8.19,239.497,294.695,2.43438,85.2095,-4.41598,0.457298,3.97208
8.2,238.876,295.281,2.43896,85.2283,-4.41811,0.457267,3.97269
8.21,238.253,295.864,2.44353,85.247,-4.42025,0.457236,3.97329
8.22,237.627,296.444,2.4481,85.2657,-4.42237,0.457204,3.97389
8.23,236.998,297.022,2.45267,85.2843,-4.42449,0.457173,3.97448
8.24,236.366,297.597,2.45725,85.3029,-4.4266,0.457142,3.97508
8.25,235.732,298.169,2.46182,85.3214,-4.42871,0.457111,3.97567
8.26,235.094,298.738,2.46639,85.3399,-4.43081,0.45708,3.97626
8.27,234.454,299.305,2.47096,85.3583,-4.43291,0.457049,3.97685
8.28,233.812,299.868,2.47553,85.3766,-4.435,0.457019,3.97744
8.29,233.166,300.429,2.4801,85.3949,-4.43708,0.456988,3.97803
8.3,232.518,300.987,2.48467,85.4132,-4.43916,0.456957,3.97861
8.31,231.868,301.542,2.48924,85.4314,-4.44123,0.456927,3.97919
8.32,231.214,302.095,2.49381,85.4495,-4.4433,0.456896,3.97977
8.33,230.558,302.644,2.49838,85.4676,-4.44536,0.456866,3.98035
8.34,229.899,303.191,2.50294,85.4857,-4.44741,0.456836,3.98093
8.35,229.238,303.734,2.50751,85.5037,-4.44946,0.456805,3.9815
8.36,228.574,304.275,2.51208,85.5216,-4.4515,0.456775,3.98207
8.37,227.908,304.813,2.51665,85.5395,-4.45354,0.456745,3.98264
8.38,227.239,305.348,2.52121,85.5573,-4.45557,0.456715,3.98321
